Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
img12.bmp,top_right,void,3,269,79.977,0.939,-1.332,0.915,0.498,33.364,11.454,18.507
img12.bmp,top_right,void,4,182,59.42,0.859,-1.546,0.905,0.583,22.669,11.62,15.223
img12.bmp,top_right,void,5,108,46.042,0.922,0.975,0.931,0.489,19.583,7.605,11.726
img12.bmp,top_right,void,6,207,76.527,0.96,-1.326,0.896,0.455,32.632,9.122,16.235
img12.bmp,top_right,void,7,333,74.184,0.474,0.851,0.941,0.603,23.176,20.407,20.591
img12.bmp,top_right,void,8,369,77.598,0.631,1.108,0.946,0.617,25.834,20.038,21.675
img12.bmp,top_right,void,9,276,72.284,0.807,0.322,0.917,0.559,25.923,15.311,18.746
img12.bmp,top_right,void,10,416,83.497,0.704,0.91,0.948,0.571,28.653,20.346,23.015
img12.bmp,top_right,void,11,372,91.74,0.902,-0.887,0.935,0.429,35.305,15.276,21.763
img12.bmp,top_right,void,12,238,84.527,0.967,0.257,0.881,0.425,36.797,9.375,17.408
img12.bmp,top_right,void,13,148,72.042,0.982,0.234,0.86,0.435,33.181,6.228,13.727
img12.bmp,top_right,void,14,374,91.598,0.906,-1.308,0.93,0.532,35.715,15.087,21.822
img12.bmp,top_right,void,15,200,74.012,0.954,-0.979,0.893,0.345,31.16,9.378,15.958
img12.bmp,top_right,void,16,52,36.592,0.975,-0.443,0.825,0.361,17.419,3.891,8.137
img12.bmp,top_right,void,17,630,108.326,0.771,-1.306,0.95,0.577,37.611,23.972,28.322
img12.bmp,top_right,void,18,578,109.497,0.88,-1.113,0.932,0.529,41.735,19.845,27.128
img12.bmp,top_right,void,19,15,15.207,0.972,-0.118,0.789,0.625,9.143,2.143,4.37
img12.bmp,top_right,void,20,584,110.083,0.881,-1.131,0.94,0.541,42.003,19.855,27.269
img12.bmp,top_right,void,21,312,80.355,0.882,0.71,0.918,0.5,30.82,14.517,19.931
img12.bmp,top_right,void,22,373,79.598,0.59,0.163,0.93,0.628,25.544,20.628,21.793
img12.bmp,top_right,void,23,389,81.012,0.774,1.008,0.944,0.6,29.216,18.501,22.255
img12.bmp,top_right,void,24,470,91.598,0.754,0.714,0.951,0.6,32.201,21.152,24.463
img12.bmp,top_right,void,25,14,13.207,0.98,-0.016,0.824,0.778,9.665,1.91,4.222
img12.bmp,top_right,void,26,5,3.0,1.0,0.0,1.0,1.0,5.657,0.0,2.523
img12.bmp,top_right,void,27,4,4.414,0.924,-0.554,1.0,0.667,3.236,1.236,2.257
img12.bmp,top_right,void,28,362,77.941,0.764,1.555,0.943,0.657,27.806,17.954,21.469
img12.bmp,top_right,void,29,348,83.598,0.86,1.225,0.93,0.544,31.173,15.927,21.05
img12.bmp,top_right,void,30,394,83.012,0.582,0.214,0.94,0.612,26.455,21.514,22.398
img12.bmp,top_right,void,31,365,79.841,0.729,-0.404,0.938,0.572,27.508,18.816,21.558
img12.bmp,top_right,void,32,42,30.071,0.977,-0.255,0.84,0.56,16.048,3.442,7.313
img12.bmp,top_right,void,33,448,88.184,0.719,0.732,0.963,0.615,30.392,21.12,23.883
img12.bmp,top_right,void,34,387,82.184,0.713,0.089,0.939,0.614,28.116,19.715,22.198
img12.bmp,top_right,void,35,327,82.326,0.894,0.993,0.929,0.44,32.653,14.622,20.405
img12.bmp,top_right,void,36,546,98.426,0.733,1.037,0.973,0.618,34.025,23.138,26.366
img12.bmp,top_right,void,37,53,36.042,0.981,0.613,0.841,0.276,19.04,3.725,8.215
img12.bmp,top_right,void,38,216,62.87,0.849,1.426,0.952,0.639,24.167,12.774,16.584
img12.bmp,top_right,void,39,107,45.249,0.864,-1.115,0.899,0.495,17.57,8.855,11.672
img12.bmp,top_right,void,40,17,13.243,0.978,0.924,0.739,0.304,10.34,2.168,4.652
img12.bmp,top_right,void,41,111,51.213,0.951,-1.545,0.874,0.634,22.751,7.055,11.888
img12.bmp,top_right,void,42,248,67.598,0.791,1.442,0.958,0.612,24.032,14.7,17.77
img12.bmp,top_right,void,43,112,45.456,0.873,-1.105,0.903,0.519,17.736,8.666,11.942
img12.bmp,top_right,void,44,185,62.527,0.916,1.283,0.925,0.527,25.558,10.264,15.348
img12.bmp,top_right,void,45,51,30.592,0.922,0.88,0.864,0.425,13.464,5.217,8.058
img12.bmp,top_right,void,46,20,16.828,0.966,1.31,0.8,0.5,10.326,2.672,5.046
img12.bmp,top_right,void,47,45,33.485,0.973,1.41,0.833,0.562,16.311,3.742,7.569
img12.bmp,bottom_right,part,0,39155,4062.691,0.142,-1.048,0.767,0.712,278.738,275.928,223.279
img12.bmp,bottom_right,void,1,156,51.835,0.833,1.167,0.94,0.571,20.216,11.177,14.093
img12.bmp,bottom_right,void,2,133,52.006,0.901,-1.277,0.887,0.504,21.137,9.18,13.013
img12.bmp,bottom_right,void,3,386,90.669,0.885,-1.483,0.935,0.55,34.496,16.052,22.169
img12.bmp,bottom_right,void,4,239,65.835,0.803,-1.537,0.934,0.598,24.109,14.383,17.444
img12.bmp,bottom_right,void,5,159,54.284,0.885,0.817,0.964,0.52,21.757,10.13,14.228
img12.bmp,bottom_right,void,6,284,83.941,0.936,-1.449,0.904,0.534,34.243,12.086,19.016
img12.bmp,bottom_right,void,7,373,76.77,0.502,0.322,0.954,0.649,24.602,21.275,21.793
img12.bmp,bottom_right,void,8,407,81.255,0.617,0.83,0.953,0.603,26.88,21.161,22.764
img12.bmp,bottom_right,void,9,429,95.947,0.865,-0.984,0.913,0.451,35.05,17.59,23.371
img12.bmp,bottom_right,void,10,308,77.698,0.822,0.163,0.917,0.59,28.077,16.002,19.803
img12.bmp,bottom_right,void,11,102,47.698,0.964,-0.523,0.887,0.347,23.041,6.141,11.396
img12.bmp,bottom_right,void,12,449,87.497,0.656,0.756,0.945,0.573,28.855,21.786,23.91
img12.bmp,bottom_right,void,13,162,72.385,0.981,0.148,0.871,0.5,34.202,6.622,14.362
img12.bmp,bottom_right,void,14,240,77.805,0.937,-1.092,0.906,0.407,31.725,11.054,17.481
img12.bmp,bottom_right,void,15,391,93.012,0.899,-1.396,0.924,0.542,35.981,15.748,22.312
img12.bmp,bottom_right,void,16,256,89.906,0.968,0.157,0.874,0.48,38.532,9.684,18.054
img12.bmp,bottom_right,void,17,20,15.621,0.959,-0.184,0.909,0.741,9.319,2.63,5.046
img12.bmp,bottom_right,void,18,645,107.74,0.756,-1.425,0.95,0.597,37.392,24.488,28.657
img12.bmp,bottom_right,void,19,570,110.326,0.893,-1.148,0.936,0.522,42.449,19.145,26.94
img12.bmp,bottom_right,void,20,295,83.255,0.914,0.605,0.916,0.462,32.532,13.227,19.381
img12.bmp,bottom_right,void,21,460,95.255,0.822,0.628,0.933,0.532,34.211,19.497,24.201
img12.bmp,bottom_right,void,22,380,80.184,0.798,0.919,0.943,0.609,29.604,17.829,21.996
img12.bmp,bottom_right,void,23,587,111.497,0.885,-1.174,0.933,0.538,42.604,19.801,27.338
img12.bmp,bottom_right,void,24,15,10.621,0.978,-0.192,0.789,0.5,10.242,2.113,4.37
img12.bmp,bottom_right,void,25,361,78.77,0.597,-0.186,0.938,0.608,25.371,20.361,21.439
img12.bmp,bottom_right,void,26,10,10.414,0.951,-0.122,1.0,0.833,6.041,1.873,3.568
img12.bmp,bottom_right,void,27,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
img12.bmp,bottom_right,void,28,332,82.184,0.883,1.163,0.925,0.535,31.716,14.907,20.56
img12.bmp,bottom_right,void,29,347,75.941,0.774,1.54,0.943,0.665,27.431,17.355,21.019
img12.bmp,bottom_right,void,30,404,87.841,0.787,0.696,0.94,0.534,30.634,18.912,22.68
img12.bmp,bottom_right,void,31,366,79.598,0.494,-0.239,0.936,0.587,24.616,21.402,21.587
img12.bmp,bottom_right,void,32,15,12.621,0.973,-0.363,0.75,0.469,9.138,2.128,4.37
img12.bmp,bottom_right,void,33,296,82.326,0.909,0.955,0.9,0.411,32.308,13.451,19.413
img12.bmp,bottom_right,void,34,334,75.255,0.729,-0.599,0.946,0.559,26.263,17.974,20.622
img12.bmp,bottom_right,void,35,350,79.012,0.638,-0.141,0.921,0.568,25.644,19.748,21.11
img12.bmp,bottom_right,void,36,480,94.912,0.787,1.009,0.95,0.543,33.453,20.628,24.722
img12.bmp,bottom_right,void,37,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img12.bmp,bottom_right,void,38,17,15.657,0.987,0.568,0.773,0.243,11.569,1.859,4.652
img12.bmp,bottom_right,void,39,176,57.698,0.884,1.394,0.926,0.587,23.145,10.807,14.97
img12.bmp,bottom_right,void,40,58,34.385,0.945,-1.153,0.841,0.403,15.944,5.218,8.593
img12.bmp,bottom_right,void,41,85,43.935,0.964,1.422,0.85,0.528,21.222,5.668,10.403
img12.bmp,bottom_right,void,42,187,59.698,0.877,1.448,0.949,0.599,23.857,11.469,15.43
img12.bmp,bottom_right,void,43,131,52.663,0.94,1.284,0.897,0.476,23.183,7.923,12.915
img12.bmp,bottom_right,void,44,6,5.621,0.982,1.044,0.75,0.4,6.18,1.169,2.764
img12.bmp,bottom_right,void,45,65,34.971,0.935,-1.186,0.89,0.542,15.772,5.58,9.097
img13.bmp,top_left,part,0,37987,4265.402,0.119,-0.55,0.747,0.724,279.823,277.82,219.924
img13.bmp,top_left,void,1,77,34.349,0.807,-1.321,0.885,0.611,13.652,8.054,9.901
img13.bmp,top_left,void,2,89,43.349,0.952,-1.367,0.848,0.53,20.2,6.153,10.645
img13.bmp,top_left,void,3,208,76.77,0.96,-1.291,0.889,0.408,32.667,9.197,16.274
img13.bmp,top_left,void,4,194,63.006,0.9,-1.471,0.89,0.553,25.412,11.057,15.717
img13.bmp,top_left,void,5,163,55.077,0.885,0.984,0.911,0.509,22.127,10.306,14.406
img13.bmp,top_left,void,6,180,68.698,0.957,-1.307,0.891,0.433,29.607,8.572,15.139
img13.bmp,top_left,void,7,359,77.355,0.173,1.013,0.947,0.624,22.727,22.383,21.38
img13.bmp,top_left,void,8,383,78.77,0.533,1.181,0.955,0.64,25.211,21.337,22.083
img13.bmp,top_left,void,9,369,82.77,0.704,0.238,0.937,0.573,27.402,19.464,21.675
img13.bmp,top_left,void,10,301,83.119,0.92,-0.8,0.912,0.398,33.08,12.97,19.577
img13.bmp,top_left,void,11,479,89.497,0.672,1.015,0.958,0.594,30.108,22.287,24.696
img13.bmp,top_left,void,12,415,107.462,0.945,0.209,0.912,0.471,43.187,14.16,22.987
img13.bmp,top_left,void,13,279,93.32,0.97,0.197,0.889,0.453,40.662,9.941,18.848
img13.bmp,top_left,void,14,376,92.598,0.905,-1.296,0.915,0.508,35.849,15.216,21.88
img13.bmp,top_left,void,15,159,63.977,0.958,-0.907,0.888,0.335,28.431,8.111,14.228
img13.bmp,top_left,void,16,627,107.497,0.772,-1.308,0.946,0.595,37.476,23.824,28.255
img13.bmp,top_left,void,17,642,117.983,0.893,-1.151,0.944,0.521,45.109,20.309,28.591
img13.bmp,top_left,void,18,182,60.728,0.923,-0.046,0.938,0.7,25.593,9.849,15.223
img13.bmp,top_left,void,19,267,75.598,0.899,0.59,0.924,0.494,29.643,13.012,18.438
img13.bmp,top_left,void,20,639,117.154,0.892,-1.173,0.934,0.519,45.053,20.351,28.524
img13.bmp,top_left,void,21,470,85.841,0.358,0.545,0.959,0.645,26.561,24.804,24.463
img13.bmp,top_left,void,22,386,80.184,0.758,0.959,0.951,0.619,28.628,18.672,22.169
img13.bmp,top_left,void,23,399,85.941,0.791,0.49,0.952,0.605,30.757,18.831,22.539
img13.bmp,top_left,void,24,404,84.184,0.799,1.475,0.948,0.631,30.678,18.44,22.68
img13.bmp,top_left,void,25,98,41.314,0.853,0.089,0.899,0.641,16.28,8.508,11.17
img13.bmp,top_left,void,26,363,86.426,0.867,1.211,0.931,0.524,32.253,16.095,21.499
img13.bmp,top_left,void,27,496,91.255,0.55,0.725,0.959,0.611,29.269,24.439,25.13
img13.bmp,top_left,void,28,144,55.42,0.917,-0.194,0.9,0.545,22.587,9.013,13.541
img13.bmp,top_left,void,29,372,81.77,0.786,0.558,0.944,0.578,29.25,18.076,21.763
img13.bmp,top_left,void,30,433,84.669,0.619,-0.36,0.95,0.601,27.964,21.96,23.48
img13.bmp,top_left,void,31,484,92.669,0.654,0.384,0.942,0.582,30.539,23.105,24.824
img13.bmp,top_left,void,32,338,88.397,0.914,0.976,0.934,0.394,34.932,14.171,20.745
img13.bmp,top_left,void,33,496,94.255,0.775,0.923,0.954,0.574,33.629,21.235,25.13
img13.bmp,top_left,void,34,20,19.621,0.996,0.595,0.645,0.171,17.073,1.583,5.046
img13.bmp,top_left,void,35,233,66.284,0.873,1.369,0.959,0.64,25.924,12.649,17.224
img13.bmp,top_left,void,36,154,54.663,0.858,-1.276,0.895,0.538,20.748,10.646,14.003
img13.bmp,top_left,void,37,107,52.971,0.949,1.518,0.781,0.535,22.78,7.206,11.672
img13.bmp,top_left,void,38,274,69.941,0.834,1.328,0.958,0.652,26.381,14.552,18.678
img13.bmp,top_left,void,39,189,65.355,0.934,1.251,0.917,0.482,27.204,9.721,15.513
img13.bmp,top_left,void,40,158,53.456,0.848,-1.261,0.913,0.579,20.42,10.826,14.184
img13.bmp,top_left,void,41,28,18.935,0.973,0.882,0.824,0.311,12.668,2.931,5.971
img13.bmp,top_left,void,42,10,9.828,0.986,1.202,0.667,0.312,9.336,1.561,3.568
img13.bmp,top_left,void,43,43,31.278,0.98,1.376,0.782,0.478,17.341,3.412,7.399
img13.bmp,bottom_left,part,0,38145,4291.242,0.124,-0.61,0.746,0.671,280.659,278.481,220.381
img13.bmp,bottom_left,void,1,152,51.042,0.715,1.214,0.933,0.585,17.776,12.436,13.912
img13.bmp,bottom_left,void,2,329,83.841,0.89,-1.424,0.935,0.538,32.364,14.74,20.467
img13.bmp,bottom_left,void,3,138,56.213,0.928,-1.329,0.879,0.523,23.212,8.647,13.255
img13.bmp,bottom_left,void,4,263,72.456,0.841,-1.451,0.913,0.587,26.621,14.397,18.299
img13.bmp,bottom_left,void,5,212,61.734,0.841,0.859,0.938,0.531,23.547,12.727,16.429
img13.bmp,bottom_left,void,6,65,38.87,0.968,0.838,0.878,0.333,18.39,4.642,9.097
img13.bmp,bottom_left,void,7,248,76.698,0.937,-1.434,0.902,0.545,32.219,11.231,17.77
img13.bmp,bottom_left,void,8,401,80.426,0.384,-0.036,0.95,0.619,24.707,22.811,22.596
img13.bmp,bottom_left,void,9,423,83.012,0.508,0.82,0.946,0.626,26.268,22.627,23.207
img13.bmp,bottom_left,void,10,367,87.947,0.88,-0.928,0.92,0.438,33.22,15.798,21.617
img13.bmp,bottom_left,void,11,52,35.799,0.973,0.49,0.867,0.361,17.316,3.962,8.137
img13.bmp,bottom_left,void,12,390,84.527,0.758,0.07,0.944,0.619,29.374,19.172,22.284
img13.bmp,bottom_left,void,13,507,91.497,0.617,0.886,0.962,0.604,30.018,23.615,25.407
img13.bmp,bottom_left,void,14,11,10.036,0.992,-0.462,0.688,0.244,10.77,1.399,3.742
img13.bmp,bottom_left,void,15,417,108.634,0.948,0.11,0.899,0.481,44.441,14.08,23.042
img13.bmp,bottom_left,void,16,301,94.906,0.968,0.104,0.883,0.503,41.523,10.398,19.577
img13.bmp,bottom_left,void,17,204,71.598,0.937,-1.055,0.891,0.37,29.136,10.209,16.116
img13.bmp,bottom_left,void,18,394,92.184,0.897,-1.421,0.931,0.576,35.9,15.863,22.398
img13.bmp,bottom_left,void,19,645,106.912,0.747,-1.42,0.95,0.613,37.212,24.722,28.657
img13.bmp,bottom_left,void,20,642,117.397,0.893,-1.198,0.932,0.51,45.134,20.332,28.591
img13.bmp,bottom_left,void,21,267,80.634,0.924,0.506,0.908,0.468,31.727,12.156,18.438
img13.bmp,bottom_left,void,22,395,91.426,0.844,0.481,0.919,0.52,32.879,17.627,22.426
img13.bmp,bottom_left,void,23,186,62.971,0.932,-0.195,0.916,0.626,26.808,9.682,15.389
img13.bmp,bottom_left,void,24,392,80.184,0.791,0.843,0.956,0.627,29.851,18.258,22.341
img13.bmp,bottom_left,void,25,642,118.326,0.892,-1.232,0.933,0.528,45.162,20.374,28.591
img13.bmp,bottom_left,void,26,448,85.012,0.321,-0.249,0.949,0.638,25.793,24.43,23.883
img13.bmp,bottom_left,void,27,330,83.012,0.88,1.126,0.927,0.507,31.551,14.988,20.498
img13.bmp,bottom_left,void,28,382,82.184,0.803,1.455,0.936,0.616,29.825,17.795,22.054
img13.bmp,bottom_left,void,29,88,38.107,0.808,-0.164,0.898,0.629,14.451,8.517,10.585
img13.bmp,bottom_left,void,30,339,80.77,0.827,0.569,0.931,0.526,29.297,16.451,20.776
img13.bmp,bottom_left,void,31,458,89.497,0.323,0.599,0.948,0.564,26.57,25.143,24.148
img13.bmp,bottom_left,void,32,125,51.835,0.915,-0.359,0.899,0.473,20.944,8.459,12.616
img13.bmp,bottom_left,void,33,296,80.569,0.917,0.921,0.94,0.395,32.759,13.101,19.413
img13.bmp,bottom_left,void,34,446,92.326,0.827,0.903,0.945,0.516,33.677,18.937,23.83
img13.bmp,bottom_left,void,35,387,80.426,0.612,-0.582,0.946,0.597,26.383,20.867,22.198
img13.bmp,bottom_left,void,36,432,86.184,0.581,0.252,0.945,0.621,27.693,22.548,23.453
img13.bmp,bottom_left,void,37,192,62.284,0.902,1.351,0.928,0.593,25.178,10.861,15.635
img13.bmp,bottom_left,void,38,86,44.935,0.958,1.389,0.843,0.489,20.96,5.996,10.464
img13.bmp,bottom_left,void,39,111,46.799,0.917,-1.28,0.902,0.555,19.735,7.856,11.888
img13.bmp,bottom_left,void,40,208,64.698,0.892,1.344,0.924,0.571,25.753,11.622,16.274
img13.bmp,bottom_left,void,41,132,54.663,0.951,1.238,0.886,0.48,24.313,7.518,12.964
img13.bmp,bottom_left,void,42,106,46.213,0.909,-1.335,0.883,0.53,18.876,7.867,11.617
img13.bmp,bottom_left,void,43,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img13.bmp,bottom_left,void,44,4,2.0,1.0,1.571,1.0,1.0,4.472,0.0,2.257
img13.bmp,bottom_left,void,45,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img13.bmp,top_right,part,0,37732,4346.769,0.084,0.309,0.75,0.692,277.219,276.244,219.185
img13.bmp,top_right,void,1,98,41.556,0.873,1.413,0.933,0.641,16.699,8.139,11.17
img13.bmp,top_right,void,2,86,40.728,0.914,-1.409,0.887,0.597,17.436,7.091,10.464
img13.bmp,top_right,void,3,276,83.355,0.938,-1.418,0.911,0.519,33.983,11.812,18.746
img13.bmp,top_right,void,4,178,58.592,0.873,1.514,0.918,0.571,23.049,11.245,15.054
img13.bmp,top_right,void,5,108,46.042,0.927,0.887,0.923,0.45,20.078,7.509,11.726
img13.bmp,top_right,void,6,213,77.698,0.96,-1.404,0.877,0.443,33.37,9.389,16.468
img13.bmp,top_right,void,7,340,74.426,0.49,0.802,0.952,0.591,23.444,20.434,20.806
img13.bmp,top_right,void,8,382,80.426,0.628,1.025,0.941,0.59,26.293,20.463,22.054
img13.bmp,top_right,void,9,394,94.533,0.904,-0.956,0.929,0.429,36.493,15.574,22.398
img13.bmp,top_right,void,10,286,75.698,0.823,0.273,0.926,0.538,26.949,15.31,19.083
img13.bmp,top_right,void,11,422,83.255,0.704,0.831,0.959,0.601,28.811,20.464,23.18
img13.bmp,top_right,void,12,82,47.698,0.979,-0.562,0.845,0.293,23.442,4.793,10.218
img13.bmp,top_right,void,13,387,93.184,0.906,-1.396,0.915,0.522,36.448,15.423,22.198
img13.bmp,top_right,void,14,223,76.391,0.955,-1.049,0.903,0.379,33.147,9.803,16.85
img13.bmp,top_right,void,15,253,88.077,0.968,0.175,0.882,0.453,38.331,9.644,17.948
img13.bmp,top_right,void,16,177,77.835,0.98,0.168,0.868,0.466,35.677,7.1,15.012
img13.bmp,top_right,void,17,648,109.74,0.778,-1.375,0.94,0.585,38.322,24.054,28.724
img13.bmp,top_right,void,18,597,111.154,0.876,-1.196,0.937,0.526,42.001,20.231,27.57
img13.bmp,top_right,void,19,32,24.485,0.968,-0.294,0.8,0.444,13.293,3.313,6.383
img13.bmp,top_right,void,20,339,83.634,0.877,0.663,0.939,0.504,31.813,15.278,20.776
img13.bmp,top_right,void,21,510,96.426,0.751,0.636,0.959,0.588,33.486,22.128,25.482
img13.bmp,top_right,void,22,415,84.669,0.777,0.974,0.941,0.593,30.251,19.026,22.987
img13.bmp,top_right,void,23,598,112.326,0.874,-1.21,0.94,0.548,41.977,20.368,27.593
img13.bmp,top_right,void,24,382,79.355,0.58,0.119,0.946,0.643,25.772,20.991,22.054
img13.bmp,top_right,void,25,29,22.828,0.986,-0.174,0.784,0.453,15.643,2.573,6.077
img13.bmp,top_right,void,26,24,23.0,0.992,-0.129,0.75,0.571,15.963,1.962,5.528
img13.bmp,top_right,void,27,373,86.184,0.865,1.184,0.935,0.555,32.453,16.258,21.793
img13.bmp,top_right,void,28,383,82.77,0.786,1.442,0.943,0.618,29.388,18.164,22.083
img13.bmp,top_right,void,29,10,8.036,0.934,-0.272,0.833,0.556,6.073,2.173,3.568
img13.bmp,top_right,void,30,409,85.355,0.603,0.173,0.942,0.609,27.377,21.844,22.82
img13.bmp,top_right,void,31,470,90.426,0.681,0.664,0.953,0.599,30.229,22.137,24.463
img13.bmp,top_right,void,32,360,90.018,0.895,0.941,0.921,0.404,34.632,15.482,21.409
img13.bmp,top_right,void,33,396,82.669,0.702,-0.489,0.947,0.569,27.998,19.926,22.454
img13.bmp,top_right,void,34,412,86.184,0.71,0.038,0.934,0.604,29.117,20.495,22.904
img13.bmp,top_right,void,35,61,36.763,0.972,-0.361,0.859,0.424,18.724,4.382,8.813
img13.bmp,top_right,void,36,562,101.497,0.737,1.001,0.946,0.573,34.757,23.476,26.75
img13.bmp,top_right,void,37,73,44.627,0.976,0.53,0.839,0.32,21.517,4.678,9.641
img13.bmp,top_right,void,38,224,63.941,0.855,1.35,0.945,0.593,24.793,12.863,16.888
img13.bmp,top_right,void,39,29,21.556,0.972,0.784,0.906,0.322,12.665,2.981,6.077
img13.bmp,top_right,void,40,119,48.077,0.877,-1.208,0.915,0.496,18.87,9.073,12.309
img13.bmp,top_right,void,41,122,56.799,0.953,1.474,0.847,0.502,24.347,7.355,12.463
img13.bmp,top_right,void,42,263,68.77,0.809,1.381,0.96,0.587,25.238,14.844,18.299
img13.bmp,top_right,void,43,196,65.355,0.913,1.227,0.912,0.467,26.078,10.667,15.797
img13.bmp,top_right,void,44,55,31.213,0.93,0.818,0.859,0.417,14.614,5.37,8.368
img13.bmp,top_right,void,45,128,48.077,0.859,-1.211,0.921,0.533,18.719,9.598,12.766
img13.bmp,top_right,void,46,24,19.071,0.966,1.223,0.828,0.436,11.052,2.838,5.528
img13.bmp,top_right,void,47,40,31.278,0.983,1.342,0.816,0.471,17.188,3.181,7.136
img13.bmp,bottom_right,part,0,39033,4213.573,0.14,-0.605,0.761,0.731,279.354,276.595,222.931
img13.bmp,bottom_right,void,1,159,53.799,0.835,1.237,0.952,0.631,20.473,11.275,14.228
img13.bmp,bottom_right,void,2,144,54.42,0.897,-1.277,0.9,0.522,21.83,9.669,13.541
img13.bmp,bottom_right,void,3,383,90.841,0.895,-1.435,0.923,0.532,35.58,15.881,22.083
img13.bmp,bottom_right,void,4,261,70.077,0.823,-1.471,0.929,0.604,25.774,14.648,18.23
img13.bmp,bottom_right,void,5,164,57.113,0.884,0.864,0.921,0.48,22.35,10.441,14.45
img13.bmp,bottom_right,void,6,286,86.77,0.942,-1.418,0.902,0.524,35.224,11.833,19.083
img13.bmp,bottom_right,void,7,398,80.426,0.509,0.497,0.952,0.612,25.536,21.984,22.511
img13.bmp,bottom_right,void,8,433,85.255,0.614,0.902,0.952,0.595,27.876,22.007,23.48
img13.bmp,bottom_right,void,9,337,80.698,0.812,0.207,0.923,0.591,28.884,16.858,20.714
img13.bmp,bottom_right,void,10,456,97.776,0.869,-0.94,0.938,0.462,36.511,18.065,24.096
img13.bmp,bottom_right,void,11,470,88.912,0.648,0.845,0.953,0.579,29.546,22.499,24.463
img13.bmp,bottom_right,void,12,121,55.941,0.964,-0.484,0.91,0.36,25.098,6.649,12.412
img13.bmp,bottom_right,void,13,212,83.87,0.977,0.173,0.855,0.421,37.874,8.043,16.429
img13.bmp,bottom_right,void,14,292,95.562,0.965,0.186,0.893,0.442,40.221,10.546,19.282
img13.bmp,bottom_right,void,15,267,82.426,0.938,-1.059,0.884,0.385,33.744,11.68,18.438
img13.bmp,bottom_right,void,16,426,98.184,0.903,-1.388,0.922,0.561,37.96,16.321,23.289
img13.bmp,bottom_right,void,17,678,111.74,0.77,-1.373,0.947,0.591,39.107,24.95,29.381
img13.bmp,bottom_right,void,18,38,24.278,0.946,-0.219,0.884,0.585,12.704,4.135,6.956
img13.bmp,bottom_right,void,19,302,81.012,0.906,-1.1,0.926,0.487,31.778,13.481,19.609
img13.bmp,bottom_right,void,20,343,86.669,0.907,0.663,0.937,0.457,34.386,14.498,20.898
img13.bmp,bottom_right,void,21,505,98.841,0.813,0.662,0.935,0.547,35.53,20.691,25.357
img13.bmp,bottom_right,void,22,383,79.012,0.537,-0.135,0.946,0.617,25.295,21.334,22.083
img13.bmp,bottom_right,void,23,416,84.184,0.797,0.993,0.959,0.619,30.959,18.682,23.015
img13.bmp,bottom_right,void,24,33,25.828,0.987,-0.145,0.786,0.485,16.767,2.706,6.482
img13.bmp,bottom_right,void,25,20,19.621,0.994,-0.136,0.69,0.476,16.471,1.754,5.046
img13.bmp,bottom_right,void,26,310,88.634,0.917,-1.126,0.849,0.414,34.214,13.625,19.867
img13.bmp,bottom_right,void,27,367,86.77,0.881,1.217,0.934,0.556,33.192,15.679,21.617
img13.bmp,bottom_right,void,28,378,81.355,0.798,1.528,0.945,0.642,29.548,17.79,21.938
img13.bmp,bottom_right,void,29,385,82.426,0.5,-0.093,0.939,0.573,25.469,22.06,22.14
img13.bmp,bottom_right,void,30,442,91.255,0.784,0.744,0.94,0.544,31.956,19.823,23.723
img13.bmp,bottom_right,void,31,19,16.036,0.974,-0.351,0.704,0.38,10.76,2.453,4.918
img13.bmp,bottom_right,void,32,368,81.598,0.634,-0.041,0.929,0.577,26.373,20.395,21.646
img13.bmp,bottom_right,void,33,360,78.426,0.708,-0.585,0.942,0.58,26.827,18.952,21.409
img13.bmp,bottom_right,void,34,337,86.983,0.91,0.987,0.936,0.393,34.553,14.325,20.714
img13.bmp,bottom_right,void,35,519,98.326,0.795,1.062,0.952,0.554,35.101,21.297,25.706
