Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels],Part_ID,Num_voids
img06.bmp,top_left,void,30,287,78.912,0.907,0.896,0.917,0.41,31.558,13.28,19.116,21,42
img06.bmp,top_left,void,31,417,84.77,0.71,0.246,0.946,0.632,29.142,20.524,23.042,21,42
img06.bmp,top_left,void,32,453,90.669,0.796,0.84,0.95,0.559,32.826,19.855,24.016,21,42
img06.bmp,top_left,void,33,99,43.556,0.927,-0.285,0.892,0.611,18.873,7.096,11.227,21,42
img06.bmp,top_left,void,34,208,62.284,0.863,1.277,0.929,0.594,24.073,12.174,16.274,21,42
img06.bmp,top_left,void,35,92,44.385,0.936,1.462,0.868,0.548,19.283,6.788,10.823,21,42
img06.bmp,top_left,void,36,130,48.006,0.847,-1.337,0.909,0.591,18.475,9.815,12.866,21,42
img06.bmp,top_left,void,37,238,65.941,0.835,1.245,0.937,0.572,25.012,13.758,17.408,21,42
img06.bmp,top_left,void,38,168,60.355,0.928,1.165,0.918,0.448,25.023,9.337,14.625,21,42
img06.bmp,top_left,void,39,138,48.835,0.835,-1.341,0.914,0.575,18.86,10.367,13.255,21,42
img06.bmp,top_left,void,40,4,3.207,0.913,1.249,0.8,0.667,3.464,1.414,2.257,21,42
img06.bmp,top_left,void,41,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,21,42
img06.bmp,top_left,void,42,33,27.657,0.984,1.291,0.805,0.44,15.72,2.805,6.482,21,42
img06.bmp,bottom_left,void,1,129,46.627,0.746,1.417,0.915,0.597,16.735,11.145,12.816,22,42
img06.bmp,bottom_left,void,2,116,48.592,0.925,-1.213,0.906,0.527,20.823,7.92,12.153,22,42
img06.bmp,bottom_left,void,3,296,82.184,0.9,-1.285,0.922,0.512,31.232,13.639,19.413,22,42
img06.bmp,bottom_left,void,4,235,67.042,0.853,-1.355,0.925,0.603,25.404,13.278,17.298,22,42
img06.bmp,bottom_left,void,5,179,55.456,0.842,0.981,0.968,0.597,21.502,11.588,15.097,22,42
img06.bmp,bottom_left,void,6,31,22.142,0.983,0.907,0.838,0.287,14.75,2.723,6.283,22,42
img06.bmp,bottom_left,void,7,220,70.734,0.935,-1.314,0.905,0.507,29.72,10.576,16.737,22,42
img06.bmp,bottom_left,void,8,349,75.355,0.451,0.099,0.948,0.632,23.504,20.979,21.08,22,42
img06.bmp,bottom_left,void,9,14,13.657,0.98,0.723,0.778,0.286,9.616,1.902,4.222,22,42
img06.bmp,bottom_left,void,10,372,78.426,0.52,0.814,0.944,0.595,24.772,21.165,21.763,22,42
img06.bmp,bottom_left,void,11,342,80.527,0.758,0.167,0.919,0.582,27.581,17.988,20.867,22,42
img06.bmp,bottom_left,void,12,454,86.912,0.616,0.917,0.944,0.58,28.469,22.433,24.043,22,42
img06.bmp,bottom_left,void,13,319,81.29,0.89,-0.792,0.93,0.454,31.652,14.404,20.153,22,42
img06.bmp,bottom_left,void,14,201,76.663,0.972,0.212,0.863,0.465,34.642,8.166,15.998,22,42
img06.bmp,bottom_left,void,15,341,95.634,0.949,0.236,0.919,0.466,39.662,12.553,20.837,22,42
img06.bmp,bottom_left,void,16,356,86.562,0.892,-1.268,0.927,0.539,33.476,15.116,21.29,22,42
img06.bmp,bottom_left,void,17,170,62.941,0.943,-0.936,0.909,0.417,26.812,8.905,14.712,22,42
img06.bmp,bottom_left,void,18,585,109.74,0.889,-1.073,0.941,0.522,42.687,19.542,27.292,22,42
img06.bmp,bottom_left,void,19,598,103.74,0.741,-1.263,0.945,0.577,35.665,23.939,27.593,22,42
img06.bmp,bottom_left,void,20,132,52.556,0.93,-0.077,0.892,0.667,22.199,8.143,12.964,22,42
img06.bmp,bottom_left,void,21,222,69.734,0.92,0.624,0.902,0.462,28.54,11.153,16.812,22,42
img06.bmp,bottom_left,void,22,587,110.326,0.89,-1.099,0.942,0.53,42.869,19.524,27.338,22,42
img06.bmp,bottom_left,void,23,407,81.012,0.409,-0.023,0.947,0.628,25.109,22.91,22.764,22,42
img06.bmp,bottom_left,void,24,341,75.355,0.778,0.921,0.947,0.618,27.301,17.149,20.837,22,42
img06.bmp,bottom_left,void,25,367,83.355,0.841,0.593,0.939,0.57,31.278,16.924,21.617,22,42
img06.bmp,bottom_left,void,26,61,31.314,0.821,-0.134,0.871,0.635,12.36,7.062,8.813,22,42
img06.bmp,bottom_left,void,27,417,85.255,0.394,0.929,0.941,0.594,25.6,23.532,23.042,22,42
img06.bmp,bottom_left,void,28,346,78.184,0.789,1.557,0.935,0.607,28.087,17.243,20.989,22,42
img06.bmp,bottom_left,void,29,311,80.184,0.875,1.217,0.934,0.528,30.229,14.658,19.899,22,42
img06.bmp,bottom_left,void,30,80,37.556,0.922,-0.217,0.899,0.625,16.617,6.418,10.093,22,42
img06.bmp,bottom_left,void,31,321,76.355,0.842,0.692,0.953,0.558,28.912,15.594,20.217,22,42
img06.bmp,bottom_left,void,32,346,75.841,0.652,-0.412,0.945,0.582,25.408,19.265,20.989,22,42
img06.bmp,bottom_left,void,33,400,82.669,0.587,0.295,0.946,0.621,26.669,21.6,22.568,22,42
img06.bmp,bottom_left,void,34,265,78.255,0.918,1.008,0.901,0.415,31.328,12.459,18.369,22,42
img06.bmp,bottom_left,void,35,426,89.255,0.806,1.01,0.938,0.573,32.178,19.05,23.289,22,42
img06.bmp,bottom_left,void,36,183,59.213,0.896,1.426,0.953,0.665,24.22,10.732,15.264,22,42
img06.bmp,bottom_left,void,37,97,43.006,0.907,-1.177,0.915,0.539,17.878,7.512,11.113,22,42
img06.bmp,bottom_left,void,38,77,41.728,0.956,1.479,0.837,0.55,19.835,5.812,9.901,22,42
img06.bmp,bottom_left,void,39,203,61.42,0.866,1.459,0.919,0.651,23.953,11.992,16.077,22,42
img06.bmp,bottom_left,void,40,102,43.006,0.896,-1.222,0.903,0.537,17.954,7.976,11.396,22,42
img06.bmp,bottom_left,void,41,136,55.249,0.945,1.35,0.889,0.523,24.135,7.885,13.159,22,42
img06.bmp,bottom_left,void,42,4,2.0,1.0,1.571,1.0,1.0,4.472,0.0,2.257,22,42
img06.bmp,top_right,void,1,71,33.314,0.862,1.446,0.91,0.676,13.864,7.03,9.508,23,45
img06.bmp,top_right,void,2,72,36.899,0.917,-1.426,0.889,0.643,15.966,6.354,9.575,23,45
img06.bmp,top_right,void,3,233,77.113,0.949,-1.423,0.91,0.555,32.148,10.178,17.224,23,45
img06.bmp,top_right,void,4,169,58.006,0.881,1.534,0.914,0.612,22.48,10.654,14.669,23,45
img06.bmp,top_right,void,5,96,42.627,0.927,0.868,0.932,0.492,18.48,6.951,11.056,23,45
img06.bmp,top_right,void,6,189,71.663,0.961,-1.393,0.887,0.505,31.368,8.667,15.513,23,45
img06.bmp,top_right,void,7,306,69.355,0.505,0.75,0.95,0.632,22.182,19.144,19.739,23,45
img06.bmp,top_right,void,8,334,74.426,0.608,0.968,0.941,0.581,24.328,19.323,20.622,23,45
img06.bmp,top_right,void,9,334,86.119,0.907,-0.958,0.933,0.435,33.517,14.145,20.622,23,45
img06.bmp,top_right,void,10,252,69.113,0.821,0.276,0.923,0.57,25.102,14.333,17.912,23,45
img06.bmp,top_right,void,11,383,80.426,0.704,0.777,0.95,0.589,27.358,19.438,22.083,23,45
img06.bmp,top_right,void,12,338,86.77,0.904,-1.389,0.923,0.537,33.748,14.424,20.745,23,45
img06.bmp,top_right,void,13,172,67.148,0.953,-1.046,0.915,0.384,28.721,8.71,14.799,23,45
img06.bmp,top_right,void,14,19,17.657,0.977,-0.498,0.792,0.352,10.69,2.262,4.918,23,45
img06.bmp,top_right,void,15,202,73.835,0.965,0.167,0.886,0.54,32.938,8.623,16.037,23,45
img06.bmp,top_right,void,16,117,60.799,0.979,0.163,0.854,0.522,27.828,5.67,12.205,23,45
img06.bmp,top_right,void,17,580,102.083,0.766,-1.4,0.948,0.611,35.812,23.029,27.175,23,45
img06.bmp,top_right,void,18,560,106.912,0.875,-1.186,0.933,0.538,40.565,19.63,26.702,23,45
img06.bmp,top_right,void,19,288,76.184,0.877,0.624,0.941,0.527,29.336,14.07,19.149,23,45
img06.bmp,top_right,void,20,358,77.012,0.774,0.897,0.95,0.597,28.035,17.745,21.35,23,45
img06.bmp,top_right,void,21,441,88.77,0.751,0.61,0.944,0.608,31.093,20.518,23.696,23,45
img06.bmp,top_right,void,22,559,107.497,0.879,-1.23,0.932,0.545,41.047,19.588,26.678,23,45
img06.bmp,top_right,void,23,355,77.355,0.597,0.102,0.934,0.621,24.965,20.019,21.26,23,45
img06.bmp,top_right,void,24,8,8.207,0.962,-0.274,0.727,0.533,6.363,1.736,3.192,23,45
img06.bmp,top_right,void,25,337,80.184,0.856,1.168,0.944,0.562,30.261,15.643,20.714,23,45
img06.bmp,top_right,void,26,360,79.355,0.76,1.393,0.935,0.621,27.909,18.124,21.409,23,45
img06.bmp,top_right,void,27,4,4.0,0.0,0.785,1.0,1.0,2.0,2.0,2.257,23,45
img06.bmp,top_right,void,28,418,87.012,0.722,0.621,0.941,0.574,29.416,20.356,23.07,23,45
img06.bmp,top_right,void,29,380,82.184,0.577,0.195,0.938,0.586,25.861,21.115,21.996,23,45
img06.bmp,top_right,void,30,312,81.74,0.898,0.913,0.934,0.43,32.123,14.14,19.931,23,45
img06.bmp,top_right,void,31,350,77.012,0.723,-0.421,0.946,0.595,26.701,18.446,21.11,23,45
img06.bmp,top_right,void,32,522,96.083,0.729,0.94,0.953,0.583,33.14,22.672,25.78,23,45
img06.bmp,top_right,void,33,372,81.355,0.724,0.053,0.932,0.611,27.858,19.203,21.763,23,45
img06.bmp,top_right,void,34,41,29.521,0.971,-0.341,0.82,0.418,15.04,3.597,7.225,23,45
img06.bmp,top_right,void,35,36,28.556,0.975,0.515,0.857,0.375,14.426,3.213,6.77,23,45
img06.bmp,top_right,void,36,211,61.491,0.837,1.324,0.934,0.603,23.397,12.797,16.391,23,45
img06.bmp,top_right,void,37,7,6.207,0.943,0.81,0.778,0.438,5.423,1.802,2.985,23,45
img06.bmp,top_right,void,38,113,53.592,0.954,1.449,0.85,0.502,23.445,7.018,11.995,23,45
img06.bmp,top_right,void,39,111,44.042,0.858,-1.233,0.925,0.561,17.478,8.986,11.888,23,45
img06.bmp,top_right,void,40,246,66.527,0.802,1.307,0.935,0.591,24.364,14.564,17.698,23,45
img06.bmp,top_right,void,41,184,61.527,0.907,1.207,0.925,0.505,24.761,10.408,15.306,23,45
img06.bmp,top_right,void,42,40,24.935,0.908,0.785,0.909,0.494,11.317,4.741,7.136,23,45
img06.bmp,top_right,void,43,119,46.284,0.838,-1.186,0.93,0.522,17.599,9.615,12.309,23,45
img06.bmp,top_right,void,44,19,16.657,0.962,1.161,0.76,0.422,9.919,2.696,4.918,23,45
img06.bmp,top_right,void,45,47,33.485,0.976,1.325,0.839,0.461,17.36,3.802,7.736,23,45
img06.bmp,bottom_right,void,1,145,52.385,0.814,1.2,0.935,0.604,19.35,11.238,13.587,24,40
img06.bmp,bottom_right,void,2,120,49.799,0.9,-1.232,0.889,0.519,20.058,8.743,12.361,24,40
img06.bmp,bottom_right,void,3,359,87.841,0.893,-1.432,0.937,0.556,34.052,15.351,21.38,24,40
img06.bmp,bottom_right,void,4,236,67.042,0.811,-1.49,0.94,0.59,24.222,14.176,17.334,24,40
img06.bmp,bottom_right,void,5,153,53.113,0.895,0.839,0.962,0.5,21.898,9.769,13.957,24,40
img06.bmp,bottom_right,void,6,264,80.941,0.936,-1.407,0.904,0.524,33.015,11.599,18.334,24,40
img06.bmp,bottom_right,void,7,344,74.184,0.517,0.341,0.948,0.625,23.75,20.334,20.928,24,40
img06.bmp,bottom_right,void,8,363,77.255,0.555,0.819,0.943,0.581,24.704,20.553,21.499,24,40
img06.bmp,bottom_right,void,9,391,88.912,0.863,-0.947,0.929,0.485,33.273,16.79,22.312,24,40
img06.bmp,bottom_right,void,10,283,72.87,0.817,0.166,0.928,0.617,26.547,15.311,18.982,24,40
img06.bmp,bottom_right,void,11,422,84.669,0.665,0.751,0.944,0.579,28.198,21.066,23.18,24,40
img06.bmp,bottom_right,void,12,62,37.213,0.971,-0.472,0.873,0.388,18.683,4.502,8.885,24,40
img06.bmp,bottom_right,void,13,144,67.006,0.979,0.174,0.828,0.516,31.275,6.447,13.541,24,40
img06.bmp,bottom_right,void,14,367,88.562,0.893,-1.379,0.92,0.566,34.27,15.391,21.617,24,40
img06.bmp,bottom_right,void,15,218,72.184,0.936,-1.046,0.916,0.433,29.654,10.461,16.66,24,40
img06.bmp,bottom_right,void,16,230,81.113,0.961,0.192,0.891,0.478,34.326,9.456,17.113,24,40
img06.bmp,bottom_right,void,17,594,102.083,0.737,-1.37,0.947,0.617,35.233,23.81,27.501,24,40
img06.bmp,bottom_right,void,18,537,105.497,0.881,-1.141,0.94,0.53,40.334,19.049,26.148,24,40
img06.bmp,bottom_right,void,19,271,76.562,0.909,0.618,0.931,0.478,30.599,12.777,18.575,24,40
img06.bmp,bottom_right,void,20,419,89.598,0.826,0.629,0.933,0.559,32.749,18.455,23.097,24,40
img06.bmp,bottom_right,void,21,549,107.74,0.883,-1.142,0.923,0.508,40.945,19.188,26.439,24,40
img06.bmp,bottom_right,void,22,355,77.598,0.798,0.902,0.944,0.592,28.597,17.232,21.26,24,40
img06.bmp,bottom_right,void,23,341,74.77,0.604,-0.137,0.934,0.625,24.507,19.533,20.837,24,40
img06.bmp,bottom_right,void,24,18,18.414,0.988,-0.109,0.75,0.545,12.186,1.9,4.787,24,40
img06.bmp,bottom_right,void,25,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596,24,40
img06.bmp,bottom_right,void,26,300,78.184,0.885,1.171,0.929,0.526,30.218,14.075,19.544,24,40
img06.bmp,bottom_right,void,27,318,72.527,0.769,1.544,0.944,0.654,26.198,16.739,20.122,24,40
img06.bmp,bottom_right,void,28,339,76.77,0.498,-0.145,0.934,0.593,23.733,20.587,20.776,24,40
img06.bmp,bottom_right,void,29,371,83.012,0.79,0.702,0.939,0.55,29.337,17.993,21.734,24,40
img06.bmp,bottom_right,void,30,306,72.426,0.716,-0.553,0.944,0.56,24.974,17.433,19.739,24,40
img06.bmp,bottom_right,void,31,9,7.621,0.861,-0.464,0.9,0.75,4.619,2.352,3.385,24,40
img06.bmp,bottom_right,void,32,334,76.184,0.646,-0.073,0.936,0.589,25.141,19.194,20.622,24,40
img06.bmp,bottom_right,void,33,270,78.326,0.911,0.957,0.925,0.391,30.904,12.779,18.541,24,40
img06.bmp,bottom_right,void,34,458,92.912,0.802,1.004,0.94,0.534,33.251,19.859,24.148,24,40
img06.bmp,bottom_right,void,35,168,55.698,0.872,1.395,0.923,0.583,22.121,10.815,14.625,24,40
img06.bmp,bottom_right,void,36,71,37.213,0.917,-1.201,0.899,0.493,15.621,6.238,9.508,24,40
img06.bmp,bottom_right,void,37,84,42.521,0.963,1.452,0.884,0.636,20.623,5.575,10.342,24,40
img06.bmp,bottom_right,void,38,182,58.284,0.858,1.481,0.963,0.607,22.586,11.607,15.223,24,40
img06.bmp,bottom_right,void,39,130,54.456,0.941,1.29,0.89,0.492,23.111,7.828,12.866,24,40
img06.bmp,bottom_right,void,40,77,39.006,0.925,-1.22,0.875,0.503,16.67,6.348,9.901,24,40
img07.bmp,top_left,void,1,74,39.935,0.946,-1.401,0.841,0.514,18.01,5.858,9.707,25,42
img07.bmp,top_left,void,2,55,28.728,0.871,-1.525,0.917,0.705,12.159,5.97,8.368,25,42
img07.bmp,top_left,void,3,187,69.906,0.96,-1.326,0.886,0.45,30.661,8.627,15.43,25,42
img07.bmp,top_left,void,4,170,57.971,0.887,-1.539,0.909,0.644,22.91,10.579,14.712,25,42
img07.bmp,top_left,void,5,122,47.87,0.915,0.939,0.938,0.478,20.364,8.209,12.463,25,42
img07.bmp,top_left,void,6,175,67.87,0.959,-1.351,0.879,0.456,29.757,8.416,14.927,25,42
img07.bmp,top_left,void,7,328,71.355,0.311,0.899,0.953,0.648,21.954,20.866,20.436,25,42
img07.bmp,top_left,void,8,348,77.012,0.536,1.062,0.938,0.582,24.105,20.352,21.05,25,42
img07.bmp,top_left,void,9,290,73.113,0.763,0.256,0.929,0.587,25.431,16.446,19.216,25,42
img07.bmp,top_left,void,10,293,80.083,0.913,-0.904,0.921,0.436,32.049,13.066,19.315,25,42
img07.bmp,top_left,void,11,414,84.083,0.682,0.912,0.95,0.569,28.27,20.674,22.959,25,42
img07.bmp,top_left,void,12,345,88.184,0.909,-1.34,0.922,0.532,34.515,14.423,20.959,25,42
img07.bmp,top_left,void,13,278,88.32,0.956,0.175,0.888,0.496,37.039,10.924,18.814,25,42
img07.bmp,top_left,void,14,175,75.042,0.976,0.155,0.837,0.455,33.785,7.303,14.927,25,42
img07.bmp,top_left,void,15,153,63.562,0.958,-0.979,0.905,0.36,27.467,7.895,13.957,25,42
img07.bmp,top_left,void,16,580,101.497,0.768,-1.324,0.954,0.603,35.821,22.956,27.175,25,42
img07.bmp,top_left,void,17,570,108.326,0.883,-1.173,0.933,0.528,41.502,19.482,26.94,25,42
img07.bmp,top_left,void,18,263,71.941,0.885,0.594,0.939,0.554,28.309,13.174,18.299,25,42
img07.bmp,top_left,void,19,574,110.326,0.885,-1.187,0.932,0.526,41.978,19.53,27.034,25,42
img07.bmp,top_left,void,20,354,77.355,0.756,0.924,0.947,0.616,27.556,18.025,21.23,25,42
img07.bmp,top_left,void,21,392,80.184,0.518,0.151,0.942,0.631,25.445,21.759,22.341,25,42
img07.bmp,top_left,void,22,395,83.355,0.774,0.547,0.952,0.613,30.087,19.034,22.426,25,42
img07.bmp,top_left,void,23,123,51.971,0.943,-0.096,0.879,0.621,22.351,7.42,12.514,25,42
img07.bmp,top_left,void,24,335,81.012,0.854,1.17,0.931,0.532,30.202,15.711,20.653,25,42
img07.bmp,top_left,void,25,354,76.527,0.756,1.448,0.954,0.665,27.323,17.888,21.23,25,42
img07.bmp,top_left,void,26,58,30.485,0.859,0.021,0.892,0.69,12.525,6.402,8.593,25,42
img07.bmp,top_left,void,27,418,86.426,0.578,0.362,0.935,0.577,27.369,22.339,23.07,25,42
img07.bmp,top_left,void,28,377,79.941,0.755,0.543,0.959,0.63,28.52,18.7,21.909,25,42
img07.bmp,top_left,void,29,373,79.012,0.68,-0.381,0.952,0.606,26.872,19.71,21.793,25,42
img07.bmp,top_left,void,30,90,43.385,0.939,-0.256,0.882,0.526,18.982,6.535,10.705,25,42
img07.bmp,top_left,void,31,402,83.941,0.73,0.173,0.939,0.638,29.033,19.838,22.624,25,42
img07.bmp,top_left,void,32,309,82.533,0.9,0.939,0.92,0.412,32.302,14.095,19.835,25,42
img07.bmp,top_left,void,33,502,95.74,0.772,0.914,0.951,0.543,33.635,21.398,25.282,25,42
img07.bmp,top_left,void,34,214,62.87,0.854,1.304,0.918,0.611,24.336,12.65,16.507,25,42
img07.bmp,top_left,void,35,134,48.042,0.835,-1.23,0.924,0.588,18.497,10.178,13.062,25,42
img07.bmp,top_left,void,36,104,49.178,0.942,1.473,0.874,0.565,21.692,7.255,11.507,25,42
img07.bmp,top_left,void,37,249,66.32,0.803,1.341,0.954,0.615,24.448,14.565,17.806,25,42
img07.bmp,top_left,void,38,183,62.527,0.922,1.193,0.91,0.469,25.964,10.03,15.264,25,42
img07.bmp,top_left,void,39,139,48.87,0.829,-1.219,0.927,0.563,18.728,10.484,13.303,25,42
img07.bmp,top_left,void,40,28,21.521,0.944,0.885,0.875,0.389,10.73,3.542,5.971,25,42
img07.bmp,top_left,void,41,11,11.207,0.954,1.23,0.846,0.611,6.755,2.021,3.742,25,42
img07.bmp,top_left,void,42,42,32.692,0.981,1.342,0.84,0.525,16.945,3.276,7.313,25,42
img07.bmp,bottom_left,void,1,154,50.627,0.747,1.187,0.951,0.623,18.476,12.274,14.003,26,43
img07.bmp,bottom_left,void,2,147,54.42,0.909,-1.268,0.891,0.533,22.484,9.365,13.681,26,43
img07.bmp,bottom_left,void,3,357,86.669,0.883,-1.372,0.935,0.536,33.506,15.714,21.32,26,43
img07.bmp,bottom_left,void,4,258,71.042,0.833,-1.401,0.928,0.597,25.981,14.39,18.124,26,43
img07.bmp,bottom_left,void,5,195,59.113,0.84,0.88,0.956,0.542,22.804,12.385,15.757,26,43
img07.bmp,bottom_left,void,6,56,35.042,0.972,0.841,0.918,0.333,17.749,4.182,8.444,26,43
img07.bmp,bottom_left,void,7,271,78.77,0.927,-1.385,0.928,0.553,32.188,12.096,18.575,26,43
img07.bmp,bottom_left,void,8,382,79.012,0.484,0.112,0.943,0.612,24.827,21.732,22.054,26,43
img07.bmp,bottom_left,void,9,398,81.012,0.544,0.784,0.943,0.612,25.821,21.664,22.511,26,43
img07.bmp,bottom_left,void,10,29,22.728,0.968,0.588,0.879,0.414,12.267,3.075,6.077,26,43
img07.bmp,bottom_left,void,11,369,88.119,0.868,-0.873,0.922,0.456,32.769,16.246,21.675,26,43
img07.bmp,bottom_left,void,12,353,81.113,0.77,0.124,0.944,0.609,28.289,18.054,21.2,26,43
img07.bmp,bottom_left,void,13,477,89.497,0.63,0.847,0.946,0.587,29.451,22.863,24.644,26,43
img07.bmp,bottom_left,void,14,229,84.32,0.971,0.161,0.867,0.489,37.03,8.878,17.075,26,43
img07.bmp,bottom_left,void,15,350,100.426,0.951,0.178,0.893,0.468,40.854,12.646,21.11,26,43
img07.bmp,bottom_left,void,16,2,0.0,1.0,0.785,1.0,0.5,2.828,0.0,1.596,26,43
img07.bmp,bottom_left,void,17,395,93.012,0.89,-1.362,0.916,0.534,35.435,16.188,22.426,26,43
img07.bmp,bottom_left,void,18,212,71.355,0.931,-1.026,0.895,0.421,29.075,10.615,16.429,26,43
img07.bmp,bottom_left,void,19,644,107.497,0.729,-1.359,0.946,0.605,36.821,25.187,28.635,26,43
img07.bmp,bottom_left,void,20,620,115.154,0.894,-1.127,0.938,0.515,44.592,19.988,28.096,26,43
img07.bmp,bottom_left,void,21,256,75.598,0.92,0.569,0.911,0.474,30.779,12.033,18.054,26,43
img07.bmp,bottom_left,void,22,142,56.971,0.949,-0.145,0.871,0.592,24.919,7.821,13.446,26,43
img07.bmp,bottom_left,void,23,636,117.74,0.89,-1.158,0.938,0.516,44.885,20.493,28.457,26,43
img07.bmp,bottom_left,void,24,387,88.184,0.85,0.559,0.921,0.561,32.682,17.232,22.198,26,43
img07.bmp,bottom_left,void,25,425,83.841,0.444,-0.177,0.944,0.632,25.841,23.16,23.262,26,43
img07.bmp,bottom_left,void,26,378,80.184,0.793,0.91,0.952,0.606,29.342,17.888,21.938,26,43
img07.bmp,bottom_left,void,27,60,29.692,0.817,-0.203,0.923,0.682,11.911,6.868,8.74,26,43
img07.bmp,bottom_left,void,28,339,83.012,0.874,1.175,0.934,0.53,31.471,15.28,20.776,26,43
img07.bmp,bottom_left,void,29,385,82.77,0.8,1.484,0.941,0.633,29.96,17.96,22.14,26,43
img07.bmp,bottom_left,void,30,435,86.805,0.291,0.487,0.944,0.597,25.635,24.523,23.534,26,43
img07.bmp,bottom_left,void,31,340,81.012,0.833,0.657,0.934,0.525,29.672,16.396,20.806,26,43
img07.bmp,bottom_left,void,32,95,43.592,0.928,-0.322,0.905,0.528,18.728,6.996,10.998,26,43
img07.bmp,bottom_left,void,33,373,79.598,0.66,-0.555,0.942,0.601,26.518,19.918,21.793,26,43
img07.bmp,bottom_left,void,34,407,83.841,0.565,0.167,0.942,0.585,26.752,22.067,22.764,26,43
img07.bmp,bottom_left,void,35,300,83.569,0.917,0.966,0.92,0.387,33.337,13.292,19.544,26,43
img07.bmp,bottom_left,void,36,451,92.083,0.82,0.956,0.947,0.542,33.713,19.28,23.963,26,43
img07.bmp,bottom_left,void,37,196,61.456,0.891,1.421,0.942,0.605,24.712,11.228,15.797,26,43
img07.bmp,bottom_left,void,38,98,45.006,0.913,-1.233,0.891,0.469,18.481,7.531,11.17,26,43
img07.bmp,bottom_left,void,39,89,46.142,0.961,1.427,0.864,0.578,21.294,5.903,10.645,26,43
img07.bmp,bottom_left,void,40,208,63.249,0.88,1.414,0.933,0.619,25.07,11.888,16.274,26,43
img07.bmp,bottom_left,void,41,141,57.87,0.947,1.289,0.904,0.493,24.965,7.989,13.399,26,43
img07.bmp,bottom_left,void,42,100,44.592,0.911,-1.267,0.901,0.526,18.347,7.554,11.284,26,43
img07.bmp,bottom_left,void,43,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,26,43
img07.bmp,top_right,void,1,87,38.556,0.883,1.368,0.926,0.68,15.939,7.471,10.525,27,46
img07.bmp,top_right,void,2,69,35.485,0.914,-1.44,0.885,0.657,15.355,6.243,9.373,27,46
img07.bmp,top_right,void,3,249,79.355,0.938,-1.413,0.915,0.508,32.175,11.175,17.806,27,46
img07.bmp,top_right,void,4,151,53.971,0.873,1.502,0.904,0.624,21.055,10.262,13.866,27,46
img07.bmp,top_right,void,5,81,40.042,0.944,0.894,0.92,0.45,18.285,6.054,10.155,27,46
img07.bmp,top_right,void,6,190,71.663,0.96,-1.401,0.892,0.523,31.186,8.722,15.554,27,46
img07.bmp,top_right,void,7,296,68.77,0.543,0.681,0.949,0.612,22.222,18.657,19.413,27,46
img07.bmp,top_right,void,8,325,74.184,0.66,0.986,0.942,0.591,24.781,18.623,20.342,27,46
img07.bmp,top_right,void,9,354,87.497,0.898,-0.948,0.922,0.457,34.016,14.981,21.23,27,46
img07.bmp,top_right,void,10,232,65.87,0.835,0.31,0.924,0.58,24.452,13.458,17.187,27,46
img07.bmp,top_right,void,11,366,79.841,0.739,0.763,0.938,0.563,27.681,18.644,21.587,27,46
img07.bmp,top_right,void,12,358,88.77,0.906,-1.37,0.923,0.552,34.761,14.745,21.35,27,46
img07.bmp,top_right,void,13,67,38.627,0.967,-0.535,0.882,0.358,18.988,4.81,9.236,27,46
img07.bmp,top_right,void,14,190,70.77,0.953,-1.042,0.905,0.399,29.944,9.097,15.554,27,46
img07.bmp,top_right,void,15,189,73.456,0.97,0.206,0.875,0.491,33.263,8.057,15.513,27,46
img07.bmp,top_right,void,16,91,55.521,0.987,0.174,0.827,0.481,27.826,4.48,10.764,27,46
img07.bmp,top_right,void,17,604,104.669,0.77,-1.388,0.948,0.611,36.689,23.431,27.732,27,46
img07.bmp,top_right,void,18,544,105.497,0.876,-1.162,0.932,0.536,40.11,19.358,26.318,27,46
img07.bmp,top_right,void,19,20,17.657,0.95,-0.239,0.833,0.556,9.039,2.833,5.046,27,46
img07.bmp,top_right,void,20,309,78.426,0.868,0.685,0.92,0.517,30.002,14.882,19.835,27,46
img07.bmp,top_right,void,21,552,106.669,0.869,-1.188,0.932,0.544,39.986,19.768,26.511,27,46
img07.bmp,top_right,void,22,475,91.598,0.746,0.67,0.965,0.607,32.105,21.367,24.592,27,46
img07.bmp,top_right,void,23,376,78.77,0.765,0.976,0.949,0.629,28.401,18.306,21.88,27,46
img07.bmp,top_right,void,24,342,73.698,0.623,0.121,0.95,0.684,24.691,19.312,20.867,27,46
img07.bmp,top_right,void,25,10,9.207,0.975,-0.156,0.909,0.714,7.251,1.622,3.568,27,46
img07.bmp,top_right,void,26,347,82.426,0.856,1.163,0.93,0.533,30.79,15.935,21.019,27,46
img07.bmp,top_right,void,27,347,76.77,0.748,1.43,0.94,0.62,26.967,17.892,21.019,27,46
img07.bmp,top_right,void,28,374,80.77,0.619,0.118,0.93,0.602,26.222,20.591,21.822,27,46
img07.bmp,top_right,void,29,445,87.255,0.696,0.687,0.951,0.61,29.499,21.185,23.803,27,46
img07.bmp,top_right,void,30,343,77.841,0.751,-0.43,0.945,0.557,27.238,17.971,20.898,27,46
